ParticipantID,Valeur,Item,Condition,PresenceConnecteur,TypeQuestion
16,1,36,Fallacieux,oui,AccordA
16,5,36,Fallacieux,oui,AccordB
16,1,37,Fallacieux,non,Proportion
16,2,37,Fallacieux,non,Decoulement
16,2,37,Fallacieux,non,AccordA
16,5,37,Fallacieux,non,AccordB
16,2,38,NonFallacieux,oui,Proportion
16,3,38,NonFallacieux,oui,Decoulement
16,2,38,NonFallacieux,oui,AccordA
16,5,38,NonFallacieux,oui,AccordB
16,5,39,NonFallacieux,non,Proportion
16,5,39,NonFallacieux,non,Decoulement
16,5,39,NonFallacieux,non,AccordA
16,5,39,NonFallacieux,non,AccordB
16,5,40,Fallacieux,oui,Proportion
16,5,40,Fallacieux,oui,Decoulement
16,5,40,Fallacieux,oui,AccordA
16,5,40,Fallacieux,oui,AccordB
17,4,1,Fallacieux,non,Proportion
17,4,1,Fallacieux,non,Decoulement
17,2,1,Fallacieux,non,AccordA
17,2,1,Fallacieux,non,AccordB
17,5,2,NonFallacieux,oui,Proportion
17,5,2,NonFallacieux,oui,Decoulement
17,5,2,NonFallacieux,oui,AccordA
17,5,2,NonFallacieux,oui,AccordB
17,5,3,NonFallacieux,non,Proportion
17,5,3,NonFallacieux,non,Decoulement
17,5,3,NonFallacieux,non,AccordA
17,5,3,NonFallacieux,non,AccordB
17,3,4,Fallacieux,oui,Proportion
17,3,4,Fallacieux,oui,Decoulement
17,2,4,Fallacieux,oui,AccordA
17,6,4,Fallacieux,oui,AccordB
17,5,5,Fallacieux,non,Proportion
17,5,5,Fallacieux,non,Decoulement
17,5,5,Fallacieux,non,AccordA
17,5,5,Fallacieux,non,AccordB
17,4,6,NonFallacieux,oui,Proportion
17,4,6,NonFallacieux,oui,Decoulement
17,5,6,NonFallacieux,oui,AccordA
17,5,6,NonFallacieux,oui,AccordB
17,5,7,NonFallacieux,non,Proportion
17,5,7,NonFallacieux,non,Decoulement
17,6,7,NonFallacieux,non,AccordA
17,3,7,NonFallacieux,non,AccordB
17,4,8,Fallacieux,oui,Proportion
17,4,8,Fallacieux,oui,Decoulement
17,6,8,Fallacieux,oui,AccordA
17,5,8,Fallacieux,oui,AccordB
17,6,9,Fallacieux,non,Proportion
17,6,9,Fallacieux,non,Decoulement
17,6,9,Fallacieux,non,AccordA
17,6,9,Fallacieux,non,AccordB
17,5,10,NonFallacieux,oui,Proportion
17,5,10,NonFallacieux,oui,Decoulement
17,5,10,NonFallacieux,oui,AccordA
17,5,10,NonFallacieux,oui,AccordB
17,6,11,NonFallacieux,non,Proportion
17,6,11,NonFallacieux,non,Decoulement
17,6,11,NonFallacieux,non,AccordA
17,6,11,NonFallacieux,non,AccordB
17,5,12,Fallacieux,oui,Proportion
17,5,12,Fallacieux,oui,Decoulement
17,5,12,Fallacieux,oui,AccordA
17,5,12,Fallacieux,oui,AccordB
17,4,13,Fallacieux,non,Proportion
17,4,13,Fallacieux,non,Decoulement
17,4,13,Fallacieux,non,AccordA
17,4,13,Fallacieux,non,AccordB
17,4,14,NonFallacieux,oui,Proportion
17,4,14,NonFallacieux,oui,Decoulement
17,5,14,NonFallacieux,oui,AccordA
17,5,14,NonFallacieux,oui,AccordB
17,4,15,NonFallacieux,non,Proportion
17,4,15,NonFallacieux,non,Decoulement
17,3,15,NonFallacieux,non,AccordA
17,1,15,NonFallacieux,non,AccordB
17,5,16,Fallacieux,oui,Proportion
17,5,16,Fallacieux,oui,Decoulement
17,5,16,Fallacieux,oui,AccordA
17,6,16,Fallacieux,oui,AccordB
17,4,17,Fallacieux,non,Proportion
17,3,17,Fallacieux,non,Decoulement
17,3,17,Fallacieux,non,AccordA
17,4,17,Fallacieux,non,AccordB
17,5,18,NonFallacieux,oui,Proportion
17,5,18,NonFallacieux,oui,Decoulement
17,6,18,NonFallacieux,oui,AccordA
17,6,18,NonFallacieux,oui,AccordB
17,5,19,NonFallacieux,non,Proportion
17,5,19,NonFallacieux,non,Decoulement
17,6,19,NonFallacieux,non,AccordA
17,5,19,NonFallacieux,non,AccordB
17,4,20,Fallacieux,oui,Proportion
17,4,20,Fallacieux,oui,Decoulement
17,1,20,Fallacieux,oui,AccordA
17,1,20,Fallacieux,oui,AccordB
17,5,21,Fallacieux,non,Proportion
17,5,21,Fallacieux,non,Decoulement
17,5,21,Fallacieux,non,AccordA
17,6,21,Fallacieux,non,AccordB
17,6,22,NonFallacieux,oui,Proportion
17,6,22,NonFallacieux,oui,Decoulement
17,6,22,NonFallacieux,oui,AccordA
17,6,22,NonFallacieux,oui,AccordB
17,4,23,NonFallacieux,non,Proportion
17,4,23,NonFallacieux,non,Decoulement
17,4,23,NonFallacieux,non,AccordA
17,4,23,NonFallacieux,non,AccordB
17,4,24,Fallacieux,oui,Proportion
17,4,24,Fallacieux,oui,Decoulement
17,1,24,Fallacieux,oui,AccordA
17,1,24,Fallacieux,oui,AccordB
17,4,25,Fallacieux,non,Proportion
17,4,25,Fallacieux,non,Decoulement
17,2,25,Fallacieux,non,AccordA
17,2,25,Fallacieux,non,AccordB
17,4,26,NonFallacieux,oui,Proportion
17,4,26,NonFallacieux,oui,Decoulement
17,4,26,NonFallacieux,oui,AccordA
17,3,26,NonFallacieux,oui,AccordB
17,6,27,NonFallacieux,non,Proportion
17,6,27,NonFallacieux,non,Decoulement
17,6,27,NonFallacieux,non,AccordA
17,6,27,NonFallacieux,non,AccordB
17,5,28,Fallacieux,oui,Proportion
17,5,28,Fallacieux,oui,Decoulement
17,2,28,Fallacieux,oui,AccordA
17,6,28,Fallacieux,oui,AccordB
17,5,29,Fallacieux,non,Proportion
17,5,29,Fallacieux,non,Decoulement
17,4,29,Fallacieux,non,AccordA
17,5,29,Fallacieux,non,AccordB
17,4,30,NonFallacieux,oui,Proportion
17,4,30,NonFallacieux,oui,Decoulement
17,4,30,NonFallacieux,oui,AccordA
17,4,30,NonFallacieux,oui,AccordB
17,4,31,NonFallacieux,non,Proportion
17,4,31,NonFallacieux,non,Decoulement
17,3,31,NonFallacieux,non,AccordA
17,3,31,NonFallacieux,non,AccordB
17,5,32,Fallacieux,oui,Proportion
17,5,32,Fallacieux,oui,Decoulement
17,5,32,Fallacieux,oui,AccordA
17,5,32,Fallacieux,oui,AccordB
17,4,33,Fallacieux,non,Proportion
17,4,33,Fallacieux,non,Decoulement
17,4,33,Fallacieux,non,AccordA
17,5,33,Fallacieux,non,AccordB
17,5,34,NonFallacieux,oui,Proportion
17,5,34,NonFallacieux,oui,Decoulement
17,5,34,NonFallacieux,oui,AccordA
17,5,34,NonFallacieux,oui,AccordB
17,5,35,NonFallacieux,non,Proportion
17,5,35,NonFallacieux,non,Decoulement
17,6,35,NonFallacieux,non,AccordA
17,5,35,NonFallacieux,non,AccordB
17,4,36,Fallacieux,oui,Proportion
17,4,36,Fallacieux,oui,Decoulement
17,3,36,Fallacieux,oui,AccordA
17,5,36,Fallacieux,oui,AccordB
17,5,37,Fallacieux,non,Proportion
17,5,37,Fallacieux,non,Decoulement
17,3,37,Fallacieux,non,AccordA
17,6,37,Fallacieux,non,AccordB
17,5,38,NonFallacieux,oui,Proportion
17,5,38,NonFallacieux,oui,Decoulement
17,5,38,NonFallacieux,oui,AccordA
17,5,38,NonFallacieux,oui,AccordB
17,5,39,NonFallacieux,non,Proportion
17,5,39,NonFallacieux,non,Decoulement
17,6,39,NonFallacieux,non,AccordA
17,5,39,NonFallacieux,non,AccordB
17,4,40,Fallacieux,oui,Proportion
17,4,40,Fallacieux,oui,Decoulement
17,3,40,Fallacieux,oui,AccordA
17,4,40,Fallacieux,oui,AccordB
18,3,1,Fallacieux,non,Proportion
18,2,1,Fallacieux,non,Decoulement
18,6,1,Fallacieux,non,AccordA
18,3,1,Fallacieux,non,AccordB
18,4,2,NonFallacieux,oui,Proportion
18,5,2,NonFallacieux,oui,Decoulement
18,6,2,NonFallacieux,oui,AccordA
18,3,2,NonFallacieux,oui,AccordB
18,6,3,NonFallacieux,non,Proportion
18,5,3,NonFallacieux,non,Decoulement
18,4,3,NonFallacieux,non,AccordA
18,4,3,NonFallacieux,non,AccordB
18,1,4,Fallacieux,oui,Proportion
18,2,4,Fallacieux,oui,Decoulement
18,1,4,Fallacieux,oui,AccordA
18,5,4,Fallacieux,oui,AccordB
18,4,5,Fallacieux,non,Proportion
18,4,5,Fallacieux,non,Decoulement
18,4,5,Fallacieux,non,AccordA
18,3,5,Fallacieux,non,AccordB
18,1,6,NonFallacieux,oui,Proportion
18,1,6,NonFallacieux,oui,Decoulement
18,6,6,NonFallacieux,oui,AccordA
18,6,6,NonFallacieux,oui,AccordB
18,1,7,NonFallacieux,non,Proportion
18,1,7,NonFallacieux,non,Decoulement
18,3,7,NonFallacieux,non,AccordA
18,6,7,NonFallacieux,non,AccordB
18,6,8,Fallacieux,oui,Proportion
18,6,8,Fallacieux,oui,Decoulement
18,4,8,Fallacieux,oui,AccordA
18,4,8,Fallacieux,oui,AccordB
18,6,9,Fallacieux,non,Proportion
18,6,9,Fallacieux,non,Decoulement
18,6,9,Fallacieux,non,AccordA
18,6,9,Fallacieux,non,AccordB
18,3,10,NonFallacieux,oui,Proportion
18,4,10,NonFallacieux,oui,Decoulement
18,6,10,NonFallacieux,oui,AccordA
18,6,10,NonFallacieux,oui,AccordB
18,1,11,NonFallacieux,non,Proportion
18,1,11,NonFallacieux,non,Decoulement
18,4,11,NonFallacieux,non,AccordA
18,5,11,NonFallacieux,non,AccordB
18,6,12,Fallacieux,oui,Proportion
18,6,12,Fallacieux,oui,Decoulement
18,6,12,Fallacieux,oui,AccordA
18,6,12,Fallacieux,oui,AccordB
18,1,13,Fallacieux,non,Proportion
18,1,13,Fallacieux,non,Decoulement
18,1,13,Fallacieux,non,AccordA
18,5,13,Fallacieux,non,AccordB
18,6,14,NonFallacieux,oui,Proportion
18,6,14,NonFallacieux,oui,Decoulement
18,6,14,NonFallacieux,oui,AccordA
18,5,14,NonFallacieux,oui,AccordB
18,6,15,NonFallacieux,non,Proportion
18,6,15,NonFallacieux,non,Decoulement
18,6,15,NonFallacieux,non,AccordA
18,6,15,NonFallacieux,non,AccordB
18,4,16,Fallacieux,oui,Proportion
18,1,16,Fallacieux,oui,Decoulement
18,4,16,Fallacieux,oui,AccordA
18,6,16,Fallacieux,oui,AccordB
18,1,17,Fallacieux,non,Proportion
18,1,17,Fallacieux,non,Decoulement
18,2,17,Fallacieux,non,AccordA
18,6,17,Fallacieux,non,AccordB
18,3,18,NonFallacieux,oui,Proportion
18,2,18,NonFallacieux,oui,Decoulement
18,6,18,NonFallacieux,oui,AccordA
18,6,18,NonFallacieux,oui,AccordB
18,6,19,NonFallacieux,non,Proportion
18,6,19,NonFallacieux,non,Decoulement
18,6,19,NonFallacieux,non,AccordA
18,6,19,NonFallacieux,non,AccordB
18,4,20,Fallacieux,oui,Proportion
18,4,20,Fallacieux,oui,Decoulement
18,5,20,Fallacieux,oui,AccordA
18,5,20,Fallacieux,oui,AccordB
18,5,21,Fallacieux,non,Proportion
18,5,21,Fallacieux,non,Decoulement
18,4,21,Fallacieux,non,AccordA
18,4,21,Fallacieux,non,AccordB
18,4,22,NonFallacieux,oui,Proportion
18,4,22,NonFallacieux,oui,Decoulement
18,6,22,NonFallacieux,oui,AccordA
18,6,22,NonFallacieux,oui,AccordB
18,6,23,NonFallacieux,non,Proportion
18,6,23,NonFallacieux,non,Decoulement
18,6,23,NonFallacieux,non,AccordA
18,6,23,NonFallacieux,non,AccordB
18,3,24,Fallacieux,oui,Proportion
18,3,24,Fallacieux,oui,Decoulement
18,5,24,Fallacieux,oui,AccordA
18,6,24,Fallacieux,oui,AccordB
18,4,25,Fallacieux,non,Proportion
18,4,25,Fallacieux,non,Decoulement
18,5,25,Fallacieux,non,AccordA
18,4,25,Fallacieux,non,AccordB
18,4,26,NonFallacieux,oui,Proportion
18,4,26,NonFallacieux,oui,Decoulement
18,5,26,NonFallacieux,oui,AccordA
18,5,26,NonFallacieux,oui,AccordB
18,4,27,NonFallacieux,non,Proportion
18,3,27,NonFallacieux,non,Decoulement
18,6,27,NonFallacieux,non,AccordA
18,6,27,NonFallacieux,non,AccordB
18,3,28,Fallacieux,oui,Proportion
18,3,28,Fallacieux,oui,Decoulement
18,3,28,Fallacieux,oui,AccordA
18,6,28,Fallacieux,oui,AccordB
18,4,29,Fallacieux,non,Proportion
18,4,29,Fallacieux,non,Decoulement
18,3,29,Fallacieux,non,AccordA
18,3,29,Fallacieux,non,AccordB
18,5,30,NonFallacieux,oui,Proportion
18,5,30,NonFallacieux,oui,Decoulement
18,6,30,NonFallacieux,oui,AccordA
18,6,30,NonFallacieux,oui,AccordB
18,6,31,NonFallacieux,non,Proportion
18,6,31,NonFallacieux,non,Decoulement
18,4,31,NonFallacieux,non,AccordA
18,5,31,NonFallacieux,non,AccordB
18,5,32,Fallacieux,oui,Proportion
18,4,32,Fallacieux,oui,Decoulement
18,6,32,Fallacieux,oui,AccordA
18,6,32,Fallacieux,oui,AccordB
18,5,33,Fallacieux,non,Proportion
18,5,33,Fallacieux,non,Decoulement
18,6,33,Fallacieux,non,AccordA
18,6,33,Fallacieux,non,AccordB
18,3,34,NonFallacieux,oui,Proportion
18,3,34,NonFallacieux,oui,Decoulement
18,1,34,NonFallacieux,oui,AccordA
18,6,34,NonFallacieux,oui,AccordB
18,4,35,NonFallacieux,non,Proportion
18,3,35,NonFallacieux,non,Decoulement
18,5,35,NonFallacieux,non,AccordA
18,5,35,NonFallacieux,non,AccordB
18,5,36,Fallacieux,oui,Proportion
18,4,36,Fallacieux,oui,Decoulement
18,5,36,Fallacieux,oui,AccordA
18,5,36,Fallacieux,oui,AccordB
18,5,37,Fallacieux,non,Proportion
18,5,37,Fallacieux,non,Decoulement
18,6,37,Fallacieux,non,AccordA
18,6,37,Fallacieux,non,AccordB
18,4,38,NonFallacieux,oui,Proportion
18,4,38,NonFallacieux,oui,Decoulement
18,6,38,NonFallacieux,oui,AccordA
18,6,38,NonFallacieux,oui,AccordB
18,5,39,NonFallacieux,non,Proportion
18,5,39,NonFallacieux,non,Decoulement
18,6,39,NonFallacieux,non,AccordA
18,6,39,NonFallacieux,non,AccordB
18,6,40,Fallacieux,oui,Proportion
18,6,40,Fallacieux,oui,Decoulement
18,6,40,Fallacieux,oui,AccordA
18,6,40,Fallacieux,oui,AccordB
19,3,1,Fallacieux,non,Proportion
19,3,1,Fallacieux,non,Decoulement
19,2,1,Fallacieux,non,AccordA
19,2,1,Fallacieux,non,AccordB
19,5,2,NonFallacieux,oui,Proportion
19,5,2,NonFallacieux,oui,Decoulement
19,3,2,NonFallacieux,oui,AccordA
19,3,2,NonFallacieux,oui,AccordB
19,3,3,NonFallacieux,non,Proportion
19,2,3,NonFallacieux,non,Decoulement
19,5,3,NonFallacieux,non,AccordA
19,5,3,NonFallacieux,non,AccordB
19,5,4,Fallacieux,oui,Proportion
19,4,4,Fallacieux,oui,Decoulement
19,5,4,Fallacieux,oui,AccordA
19,5,4,Fallacieux,oui,AccordB
19,5,5,Fallacieux,non,Proportion
19,5,5,Fallacieux,non,Decoulement
19,5,5,Fallacieux,non,AccordA
19,5,5,Fallacieux,non,AccordB
19,2,6,NonFallacieux,oui,Proportion
19,2,6,NonFallacieux,oui,Decoulement
19,2,6,NonFallacieux,oui,AccordA
19,2,6,NonFallacieux,oui,AccordB
19,6,7,NonFallacieux,non,Proportion
19,6,7,NonFallacieux,non,Decoulement
19,6,7,NonFallacieux,non,AccordA
19,6,7,NonFallacieux,non,AccordB
19,6,8,Fallacieux,oui,Proportion
19,4,8,Fallacieux,oui,Decoulement
19,6,8,Fallacieux,oui,AccordA
19,6,8,Fallacieux,oui,AccordB
19,3,9,Fallacieux,non,Proportion
19,2,9,Fallacieux,non,Decoulement
19,2,9,Fallacieux,non,AccordA
19,6,9,Fallacieux,non,AccordB
19,5,10,NonFallacieux,oui,Proportion
19,5,10,NonFallacieux,oui,Decoulement
19,6,10,NonFallacieux,oui,AccordA
19,6,10,NonFallacieux,oui,AccordB
19,3,11,NonFallacieux,non,Proportion
19,3,11,NonFallacieux,non,Decoulement
19,5,11,NonFallacieux,non,AccordA
19,5,11,NonFallacieux,non,AccordB
19,3,12,Fallacieux,oui,Proportion
19,3,12,Fallacieux,oui,Decoulement
19,1,12,Fallacieux,oui,AccordA
19,1,12,Fallacieux,oui,AccordB
19,3,13,Fallacieux,non,Proportion
19,3,13,Fallacieux,non,Decoulement
19,2,13,Fallacieux,non,AccordA
19,2,13,Fallacieux,non,AccordB
19,4,14,NonFallacieux,oui,Proportion
19,4,14,NonFallacieux,oui,Decoulement
19,5,14,NonFallacieux,oui,AccordA
19,5,14,NonFallacieux,oui,AccordB
19,4,15,NonFallacieux,non,Proportion
19,4,15,NonFallacieux,non,Decoulement
19,1,15,NonFallacieux,non,AccordA
19,1,15,NonFallacieux,non,AccordB
19,5,16,Fallacieux,oui,Proportion
19,5,16,Fallacieux,oui,Decoulement
19,6,16,Fallacieux,oui,AccordA
19,6,16,Fallacieux,oui,AccordB
19,4,17,Fallacieux,non,Proportion
19,4,17,Fallacieux,non,Decoulement
19,2,17,Fallacieux,non,AccordA
19,2,17,Fallacieux,non,AccordB
19,5,18,NonFallacieux,oui,Proportion
19,5,18,NonFallacieux,oui,Decoulement
19,6,18,NonFallacieux,oui,AccordA
19,6,18,NonFallacieux,oui,AccordB
19,5,19,NonFallacieux,non,Proportion
19,5,19,NonFallacieux,non,Decoulement
19,5,19,NonFallacieux,non,AccordA
19,5,19,NonFallacieux,non,AccordB
19,4,20,Fallacieux,oui,Proportion
19,4,20,Fallacieux,oui,Decoulement
19,3,20,Fallacieux,oui,AccordA
19,3,20,Fallacieux,oui,AccordB
19,5,21,Fallacieux,non,Proportion
19,5,21,Fallacieux,non,Decoulement
19,6,21,Fallacieux,non,AccordA
19,5,21,Fallacieux,non,AccordB
19,4,22,NonFallacieux,oui,Proportion
19,4,22,NonFallacieux,oui,Decoulement
19,5,22,NonFallacieux,oui,AccordA
19,4,22,NonFallacieux,oui,AccordB
19,5,23,NonFallacieux,non,Proportion
19,3,23,NonFallacieux,non,Decoulement
19,5,23,NonFallacieux,non,AccordA
19,6,23,NonFallacieux,non,AccordB
19,3,24,Fallacieux,oui,Proportion
19,5,24,Fallacieux,oui,Decoulement
19,6,24,Fallacieux,oui,AccordA
19,6,24,Fallacieux,oui,AccordB
19,1,25,Fallacieux,non,Proportion
19,1,25,Fallacieux,non,Decoulement
19,2,25,Fallacieux,non,AccordA
19,2,25,Fallacieux,non,AccordB
19,6,26,NonFallacieux,oui,Proportion
19,6,26,NonFallacieux,oui,Decoulement
19,6,26,NonFallacieux,oui,AccordA
19,1,26,NonFallacieux,oui,AccordB
19,3,27,NonFallacieux,non,Proportion
19,5,27,NonFallacieux,non,Decoulement
19,5,27,NonFallacieux,non,AccordA
19,2,27,NonFallacieux,non,AccordB
19,1,28,Fallacieux,oui,Proportion
19,2,28,Fallacieux,oui,Decoulement
19,2,28,Fallacieux,oui,AccordA
19,5,28,Fallacieux,oui,AccordB
19,3,29,Fallacieux,non,Proportion
19,2,29,Fallacieux,non,Decoulement
19,2,29,Fallacieux,non,AccordA
19,6,29,Fallacieux,non,AccordB
19,5,30,NonFallacieux,oui,Proportion
19,5,30,NonFallacieux,oui,Decoulement
19,6,30,NonFallacieux,oui,AccordA
19,6,30,NonFallacieux,oui,AccordB
19,4,31,NonFallacieux,non,Proportion
19,4,31,NonFallacieux,non,Decoulement
19,3,31,NonFallacieux,non,AccordA
19,5,31,NonFallacieux,non,AccordB
19,5,32,Fallacieux,oui,Proportion
19,6,32,Fallacieux,oui,Decoulement
19,6,32,Fallacieux,oui,AccordA
19,6,32,Fallacieux,oui,AccordB
19,3,33,Fallacieux,non,Proportion
19,4,33,Fallacieux,non,Decoulement
19,2,33,Fallacieux,non,AccordA
19,5,33,Fallacieux,non,AccordB
19,5,34,NonFallacieux,oui,Proportion
19,5,34,NonFallacieux,oui,Decoulement
19,4,34,NonFallacieux,oui,AccordA
19,3,34,NonFallacieux,oui,AccordB
19,5,35,NonFallacieux,non,Proportion
19,5,35,NonFallacieux,non,Decoulement
19,6,35,NonFallacieux,non,AccordA
19,6,35,NonFallacieux,non,AccordB
19,4,36,Fallacieux,oui,Proportion
19,1,36,Fallacieux,oui,Decoulement
19,2,36,Fallacieux,oui,AccordA
19,4,36,Fallacieux,oui,AccordB
19,5,37,Fallacieux,non,Proportion
19,5,37,Fallacieux,non,Decoulement
19,6,37,Fallacieux,non,AccordA
19,6,37,Fallacieux,non,AccordB
19,5,38,NonFallacieux,oui,Proportion
19,4,38,NonFallacieux,oui,Decoulement
19,5,38,NonFallacieux,oui,AccordA
19,5,38,NonFallacieux,oui,AccordB
19,4,39,NonFallacieux,non,Proportion
19,5,39,NonFallacieux,non,Decoulement
19,6,39,NonFallacieux,non,AccordA
19,6,39,NonFallacieux,non,AccordB
19,3,40,Fallacieux,oui,Proportion
19,4,40,Fallacieux,oui,Decoulement
19,5,40,Fallacieux,oui,AccordA
19,6,40,Fallacieux,oui,AccordB
20,5,1,NonFallacieux,oui,Proportion
20,5,1,NonFallacieux,oui,Decoulement
20,7,1,NonFallacieux,oui,AccordA
20,7,1,NonFallacieux,oui,AccordB
20,5,2,NonFallacieux,non,Proportion
20,5,2,NonFallacieux,non,Decoulement
20,5,2,NonFallacieux,non,AccordA
20,5,2,NonFallacieux,non,AccordB
20,3,3,Fallacieux,oui,Proportion
20,4,3,Fallacieux,oui,Decoulement
20,2,3,Fallacieux,oui,AccordA
20,6,3,Fallacieux,oui,AccordB
20,3,4,Fallacieux,non,Proportion
20,4,4,Fallacieux,non,Decoulement
20,2,4,Fallacieux,non,AccordA
20,5,4,Fallacieux,non,AccordB
20,5,5,NonFallacieux,oui,Proportion
20,5,5,NonFallacieux,oui,Decoulement
20,5,5,NonFallacieux,oui,AccordA
20,5,5,NonFallacieux,oui,AccordB
20,4,6,NonFallacieux,non,Proportion
20,4,6,NonFallacieux,non,Decoulement
20,5,6,NonFallacieux,non,AccordA
20,5,6,NonFallacieux,non,AccordB
20,4,7,Fallacieux,oui,Proportion
20,4,7,Fallacieux,oui,Decoulement
20,3,7,Fallacieux,oui,AccordA
20,3,7,Fallacieux,oui,AccordB
20,3,8,Fallacieux,non,Proportion
20,4,8,Fallacieux,non,Decoulement
20,2,8,Fallacieux,non,AccordA
20,5,8,Fallacieux,non,AccordB
20,5,9,NonFallacieux,oui,Proportion
20,5,9,NonFallacieux,oui,Decoulement
20,5,9,NonFallacieux,oui,AccordA
20,5,9,NonFallacieux,oui,AccordB
20,4,10,NonFallacieux,non,Proportion
20,3,10,NonFallacieux,non,Decoulement
20,5,10,NonFallacieux,non,AccordA
20,5,10,NonFallacieux,non,AccordB
20,3,11,Fallacieux,oui,Proportion
20,4,11,Fallacieux,oui,Decoulement
20,4,11,Fallacieux,oui,AccordA
20,4,11,Fallacieux,oui,AccordB
20,5,12,Fallacieux,non,Proportion
20,5,12,Fallacieux,non,Decoulement
20,2,12,Fallacieux,non,AccordA
20,2,12,Fallacieux,non,AccordB
20,5,13,NonFallacieux,oui,Proportion
20,5,13,NonFallacieux,oui,Decoulement
20,5,13,NonFallacieux,oui,AccordA
20,5,13,NonFallacieux,oui,AccordB
20,5,14,NonFallacieux,non,Proportion
20,5,14,NonFallacieux,non,Decoulement
20,4,14,NonFallacieux,non,AccordA
20,4,14,NonFallacieux,non,AccordB
20,5,15,Fallacieux,oui,Proportion
20,5,15,Fallacieux,oui,Decoulement
20,5,15,Fallacieux,oui,AccordA
20,5,15,Fallacieux,oui,AccordB
20,2,16,Fallacieux,non,Proportion
20,3,16,Fallacieux,non,Decoulement
20,5,16,Fallacieux,non,AccordA
20,4,16,Fallacieux,non,AccordB
20,4,17,NonFallacieux,oui,Proportion
20,4,17,NonFallacieux,oui,Decoulement
20,5,17,NonFallacieux,oui,AccordA
20,5,17,NonFallacieux,oui,AccordB
20,5,18,NonFallacieux,non,Proportion
20,5,18,NonFallacieux,non,Decoulement
20,5,18,NonFallacieux,non,AccordA
20,5,18,NonFallacieux,non,AccordB
20,4,19,Fallacieux,oui,Proportion
20,5,19,Fallacieux,oui,Decoulement
20,5,19,Fallacieux,oui,AccordA
20,4,19,Fallacieux,oui,AccordB
20,4,20,Fallacieux,non,Proportion
20,5,20,Fallacieux,non,Decoulement
20,3,20,Fallacieux,non,AccordA
20,4,20,Fallacieux,non,AccordB
20,5,21,NonFallacieux,oui,Proportion
20,5,21,NonFallacieux,oui,Decoulement
20,5,21,NonFallacieux,oui,AccordA
20,5,21,NonFallacieux,oui,AccordB
20,5,22,NonFallacieux,non,Proportion
20,5,22,NonFallacieux,non,Decoulement
20,5,22,NonFallacieux,non,AccordA
20,5,22,NonFallacieux,non,AccordB
20,3,23,Fallacieux,oui,Proportion
20,4,23,Fallacieux,oui,Decoulement
20,2,23,Fallacieux,oui,AccordA
20,5,23,Fallacieux,oui,AccordB
20,4,24,Fallacieux,non,Proportion
20,5,24,Fallacieux,non,Decoulement
20,4,24,Fallacieux,non,AccordA
20,5,24,Fallacieux,non,AccordB
20,5,25,NonFallacieux,oui,Proportion
20,5,25,NonFallacieux,oui,Decoulement
20,3,25,NonFallacieux,oui,AccordA
20,4,25,NonFallacieux,oui,AccordB
20,6,26,NonFallacieux,non,Proportion
20,6,26,NonFallacieux,non,Decoulement
20,6,26,NonFallacieux,non,AccordA
20,6,26,NonFallacieux,non,AccordB
20,5,27,Fallacieux,oui,Proportion
20,5,27,Fallacieux,oui,Decoulement
20,5,27,Fallacieux,oui,AccordA
20,5,27,Fallacieux,oui,AccordB
20,5,28,Fallacieux,non,Proportion
20,5,28,Fallacieux,non,Decoulement
20,5,28,Fallacieux,non,AccordA
20,5,28,Fallacieux,non,AccordB
20,5,29,NonFallacieux,oui,Proportion
20,5,29,NonFallacieux,oui,Decoulement
20,5,29,NonFallacieux,oui,AccordA
20,5,29,NonFallacieux,oui,AccordB
20,5,30,NonFallacieux,non,Proportion
20,5,30,NonFallacieux,non,Decoulement
20,5,30,NonFallacieux,non,AccordA
20,5,30,NonFallacieux,non,AccordB
20,5,31,Fallacieux,oui,Proportion
20,5,31,Fallacieux,oui,Decoulement
20,2,31,Fallacieux,oui,AccordA
20,2,31,Fallacieux,oui,AccordB
20,5,32,Fallacieux,non,Proportion
20,5,32,Fallacieux,non,Decoulement
20,5,32,Fallacieux,non,AccordA
20,7,32,Fallacieux,non,AccordB
20,4,33,NonFallacieux,oui,Proportion
20,4,33,NonFallacieux,oui,Decoulement
20,7,33,NonFallacieux,oui,AccordA
20,7,33,NonFallacieux,oui,AccordB
20,5,34,NonFallacieux,non,Proportion
20,5,34,NonFallacieux,non,Decoulement
20,5,34,NonFallacieux,non,AccordA
20,5,34,NonFallacieux,non,AccordB
20,4,35,Fallacieux,oui,Proportion
20,4,35,Fallacieux,oui,Decoulement
20,7,35,Fallacieux,oui,AccordA
20,5,35,Fallacieux,oui,AccordB
20,5,36,Fallacieux,non,Proportion
20,5,36,Fallacieux,non,Decoulement
20,5,36,Fallacieux,non,AccordA
20,5,36,Fallacieux,non,AccordB
20,6,37,NonFallacieux,oui,Proportion
20,6,37,NonFallacieux,oui,Decoulement
20,6,37,NonFallacieux,oui,AccordA
20,6,37,NonFallacieux,oui,AccordB
20,4,38,NonFallacieux,non,Proportion
20,4,38,NonFallacieux,non,Decoulement
20,4,38,NonFallacieux,non,AccordA
20,4,38,NonFallacieux,non,AccordB
20,4,39,Fallacieux,oui,Proportion
20,5,39,Fallacieux,oui,Decoulement
20,4,39,Fallacieux,oui,AccordA
20,5,39,Fallacieux,oui,AccordB
20,5,40,Fallacieux,non,Proportion
20,5,40,Fallacieux,non,Decoulement
20,4,40,Fallacieux,non,AccordA
